,Dominant_Topic,Topic_Perc_Contrib,Keywords,Abstract
763,9.0,0.5357000231742859,"tableau, power, visual, bi, dashboard, chart, busi, analyt, report, requir","Market analysis skills and techniques Why do we analyse the marketplace in procurement  When do we perform the analysis  What do we analyse  How do we analyse the market and the data  Requirements Procurement and category management experience is recommended but not essential Description Upon completing this course you will have a comprehensive understand of why market analysis is required, when to complete market analysis and how apply the various techniques to category management and procurement strategy. You will be able to; 1. Back up your category plans with figures, data, and facts, and therefore provide a convincing category strategy. 2. Recognise market potential and buyer’s power at an early stage and avoid making the wrong decisions. 3. Identify any existing knowledge gaps and fill them in on time. 4. Understand what kind of competition forcefield is on the market. 5. Identify the innovations and opportunities and mistake-proof your category strategy. 6. Understand the supplier’s business better than their sales person. Show more"
764,7.0,0.550000011920929,"sql, excel, databas, function, analysi, requir, descript, queri, show, formula",NULL NULL 
765,7.0,0.550000011920929,"sql, excel, databas, function, analysi, requir, descript, queri, show, formula",NULL NULL 
766,7.0,0.550000011920929,"sql, excel, databas, function, analysi, requir, descript, queri, show, formula",NULL NULL 
767,7.0,0.550000011920929,"sql, excel, databas, function, analysi, requir, descript, queri, show, formula",NULL NULL 
768,7.0,0.550000011920929,"sql, excel, databas, function, analysi, requir, descript, queri, show, formula",NULL NULL 
769,7.0,0.550000011920929,"sql, excel, databas, function, analysi, requir, descript, queri, show, formula",NULL NULL 
770,7.0,0.550000011920929,"sql, excel, databas, function, analysi, requir, descript, queri, show, formula",NULL NULL 
771,7.0,0.550000011920929,"sql, excel, databas, function, analysi, requir, descript, queri, show, formula",NULL NULL 
772,7.0,0.550000011920929,"sql, excel, databas, function, analysi, requir, descript, queri, show, formula",NULL NULL 
773,7.0,0.550000011920929,"sql, excel, databas, function, analysi, requir, descript, queri, show, formula",NULL NULL 
774,7.0,0.550000011920929,"sql, excel, databas, function, analysi, requir, descript, queri, show, formula",NULL NULL 
775,7.0,0.550000011920929,"sql, excel, databas, function, analysi, requir, descript, queri, show, formula",NULL NULL 
776,7.0,0.550000011920929,"sql, excel, databas, function, analysi, requir, descript, queri, show, formula",NULL NULL 
777,7.0,0.550000011920929,"sql, excel, databas, function, analysi, requir, descript, queri, show, formula",NULL NULL 
778,7.0,0.550000011920929,"sql, excel, databas, function, analysi, requir, descript, queri, show, formula",NULL NULL 
779,7.0,0.550000011920929,"sql, excel, databas, function, analysi, requir, descript, queri, show, formula",NULL NULL 
780,7.0,0.550000011920929,"sql, excel, databas, function, analysi, requir, descript, queri, show, formula",NULL NULL 
781,7.0,0.550000011920929,"sql, excel, databas, function, analysi, requir, descript, queri, show, formula",NULL NULL 
782,7.0,0.550000011920929,"sql, excel, databas, function, analysi, requir, descript, queri, show, formula",NULL NULL 
783,7.0,0.550000011920929,"sql, excel, databas, function, analysi, requir, descript, queri, show, formula",NULL NULL 
784,7.0,0.550000011920929,"sql, excel, databas, function, analysi, requir, descript, queri, show, formula",NULL NULL 
785,7.0,0.550000011920929,"sql, excel, databas, function, analysi, requir, descript, queri, show, formula",NULL NULL 
786,7.0,0.550000011920929,"sql, excel, databas, function, analysi, requir, descript, queri, show, formula",NULL NULL 
787,7.0,0.550000011920929,"sql, excel, databas, function, analysi, requir, descript, queri, show, formula",NULL NULL 
788,7.0,0.550000011920929,"sql, excel, databas, function, analysi, requir, descript, queri, show, formula",NULL NULL 
789,7.0,0.550000011920929,"sql, excel, databas, function, analysi, requir, descript, queri, show, formula",NULL NULL 
790,7.0,0.550000011920929,"sql, excel, databas, function, analysi, requir, descript, queri, show, formula",NULL NULL 
791,7.0,0.550000011920929,"sql, excel, databas, function, analysi, requir, descript, queri, show, formula",NULL NULL 
792,7.0,0.550000011920929,"sql, excel, databas, function, analysi, requir, descript, queri, show, formula",NULL NULL 
793,7.0,0.550000011920929,"sql, excel, databas, function, analysi, requir, descript, queri, show, formula",NULL NULL 
794,7.0,0.550000011920929,"sql, excel, databas, function, analysi, requir, descript, queri, show, formula",NULL NULL 
795,1.0,0.9922000169754028,"curso, power, bi, descript, requir, show, dato, aprend, b, sico","Transformar s datos en asombrosas visualizaciones interactivas de una manera muy din mica  Todo esto con herramientas gratuitas  Cualquier persona  de cualquier posici n o industria  puede tomar este curso  Es seguro que los proyectos pr cticos te van a ser de gran utilidad  Certif cate y empieza a ser m s productivo en tus actividades   Analiza y toma decisiones r pidamente  deja atr s ese estr s y desorganizaci n  conf a en tu informaci n  Tendr s el conocimiento y la habilidad requeridos para indagar m s all  de las funciones de Power BI y encontrar soluciones a problemas complejos  Al final del curso podr s descubrir con reportes de gran calidad para uso personal  inspirar a tus compa eros  persuadir a tus clientes   y m s  Requirements Ser usuario de PC   Windows  Descargar Power BI Desktop  Gratis   Inter s por practicar y preguntar  Cualquier duda que tengas durante el curso tendr s soporte uno a uno en cuesti n de minutos  Compru balo  Description En este curso de Power BI en español vas a aprender como hacer informes y reportes con dashboards en distintos proyectos, ejercicios y prácticas ¡Power BI Desktop es gratis! DESCRIPCIÓN DE CURSO Microsoft Power BI es uno de los programas con tecnologías de Business Intelligence más robusto en el mercado, y al mismo tiempo es uno de los más baratos ¡incluso gratuito! Cualquiera puede iniciar a desarrollar reportes con visualizaciones interactivas gratis. Si eres dueño de un negocio, gerente de un departamento, o simplemente tienes interés en analizar y dar seguimiento a tus actividades y objetivos, entonces este curso es para ti. En este curso realizaremos múltiples proyectos desde cero, en donde tomaremos datos de distintas fuentes, los transformaremos y el resultado final: reportes interactivos sorprendentes.  Es así como al terminar este curso, además de certificarte, contarás con las habilidades y conocimientos para crear visualizaciones usando tus propios datos y poder así cumplir con tus metas.  Show more"
796,1.0,0.9894000291824341,"curso, power, bi, descript, requir, show, dato, aprend, b, sico",Criar Dashboards com Power BI Desktop Transformar dados com Power Query Linguagem M para otimiza  o de ETL Modelar Dados Linguagem DAX Power BI Services  On Line  Agendar a prova de certifica  o do Microsoft Power BI Customizar Visuais Criar um Servidor de Business Intelligence Conectar o Power BI com diversas fontes de dados  incluindo Bancos de Dados Coorporativos Publicar Relat rios na Web SQL B sico Requirements Ter no  es de SQL ajuda mas n o   obrigat rio Saber realizar um download Muita vontade de aprender  O resto a gente ensina  Description Quer exibir seus dados para os usuários de ume forma elegante e clara? E se os seus dados não estão em um formato adequado? Quer aprender a tratá-los? E quanto aos ambientes empresariais? Não seria uma boa entendê-los e montar um ciclo completo no Power BI? Curtiu a idéia? Você está no curso certo! O Master Power BI foi criado para cobrir a ferramenta de A à Z e não apenas a parte visual como a maioria dos cursos! E o curso foi feito para todos os níveis. Aqui você encontra-rá desde os exemplos básicos para aprender os fundamentos e ter uma base sólida até cases mais complexos onde você consolidará o seu aprendizado.     Show more
797,1.0,0.9842000007629395,"curso, power, bi, descript, requir, show, dato, aprend, b, sico","Los estudiantes aprenderan a transformar sus propios datos y analizar sus reportes Los estudiantes comprenderan las fases de inteligencia de negocios con Power BI  Al final de este curso los estudiantes tendr n el conocimiento necesario para profundizar m s de Power BI y adentrarse en funciones m s complejas  Requirements Ser usuario de PC   Windows  Descargar Power BI Desktop  Gratis   Description En este curso online de Power BI Desktop obtendrás las habilidades necesarias para visualizar tus datos y desarrollar reportes que sean de ayuda para la toma de decisiones. DESCRIPCIÓN DE CURSO Microsoft Power BI es la solución de inteligencia de negocios #1 en el mercado global que incluye un producto o programa gratuito que es Power BI Desktop, con el cual se desarrollan reportes por completo. Ya sea si eres nuevo a esta herramienta, o la has utilizado un poco pero quieres tener más conocimientos, de cualquier forma este curso es para ti. En este curso realizaremos prácticas utilizando las 5 fases fundamentales de Power BI Desktop: Get Data Data Preparation Show more"
798,7.0,0.8199999928474426,"sql, excel, databas, function, analysi, requir, descript, queri, show, formula",                                              Requirements                 PC         Windows  Mac    Description 何となく分析をしているけれど、これで本当に合っているのだろうか…？ 部下の持ってきたデータをそのまま信じていいものか。経営判断がしづらい…。  そんな悩みを持つかたにぜひおすすめしたい、統計学の入門講座です。 数学が苦手でも大丈夫。統計学の基礎をゼロから身につけていきます。 エクセルを使った練習問題で、明日から使える分析手法を身につけましょう。 Who this course is for: Show more
799,1.0,0.9891999959945679,"curso, power, bi, descript, requir, show, dato, aprend, b, sico","Metodolog a para el an lisis de datos Mejores pr cticas para hacer nuestros reportes Todas las visualizaciones disponibles en Power BI y otras m s Todos los tipos de f rmulas de DAX Todos los b sicos de Power BI  Conexi n a datos  modelado  gr ficos  reportes y DAX Editor de consultas para limpiar nuestros datos Relaciones entre tablas y los diferentes tipos de relaciones que existen Creaci n de reportes en Power BI Rapidez para crear nuestros an lisis Funcionalidades avanzadas de Power BI Crear jerarqu as de datos Darle seguimiento a indicadores clave de tus datos Show more Requirements Cualquiera interesado en aprender Power BI y Visualizaci n de Datos Cualquiera interesado en adentrarse en el creciente mundo de la inteligencia de negocios Poder utilizar una computadora Poder descargar Power BI desde internet  se explica en el curso  Muchas ganas de aprender Description ¿Qué han dicho otros estudiantes como tú de mis cursos? ""Excelente curso! muy bien elaborado y fácil de entender. Les recomiendo."" - Miriam Marilyn  ""Todo muy claro, facilita mucho el practicar compartiendo los archivos, estoy emocionado por lo que sigue de aprender.""  - Juan Carlos Rosales ""Excelente"" - Duvan Daza “He venido siguiendo el curso a un ritmo moderado y ya me está aportando mucho para mi labor diaria, lo que agradezco enormemente” – Jonathan Noé “Buen curso, te lleva de la mano, además el instructor está al pendiente de las dudas que salen” – Gustavo Antonio Valdés Pérez    Show more"
800,7.0,0.9526000022888184,"sql, excel, databas, function, analysi, requir, descript, queri, show, formula",SQL                                       SQL                MySQL macOS   Windows                           MySQL       MySQL      MySQL Workbench       Requirements      macOS   Windows           Apple M1 CPU         macOS   Windows                      SQL                    Description このコースでは、データベースを操作する言語 SQL （エスキューエル）を、ビジネスにおけるデータ分析に役立つスキルとして学びます。 最も人気のあるオープンソースのデータベースMySQL（マイエスキューエル）を使用して、データベース・サーバをパソコンにインストールする方法を学び、SQLの基本からはじめて、複雑なSQLクエリをデータベースに読み書きする方法までを学びます。  原則として、標準SQLという標準規格化されたSQLを学びます。そのため学習したスキルは、PostgreSQL、 Oracle Database、Microsoft SQL Server、Big Queryなど、その他の主要なSQLデータベースにも応用できます。 企画、ディレクターや営業など非エンジニア職がSQLを学習することは非常にメリットがあります。 今すぐデータがほしいのに、自分でSQLが使えないと、確認できるまで時間がかかって不便ではありませんか？ 非エンジニア職の方は「エンジニアではないから無理！」と思われるかもしれませんが、既に運用中のデータベースから基本的なデータ取得を行うのであれば、それほど高度な技術は必要ありません。   Show more
801,1.0,0.7821999788284302,"curso, power, bi, descript, requir, show, dato, aprend, b, sico","Usar o Power BI com as melhores Pr ticas de BI  Desenvolver Projetos de BI e construir Dashboards Profissionais Desenvolver formulas DAX de compara  o  operadores  agrega  o  intelig ncia de tempo iterativas  Texto  l gicas  Filters e Calculate Definir tabelas Fato  Dimens o  dimens o de Tempo e criar medidas m tricas KPI s  Criar Dashboards com Power BI com t cnicas de visualiza  o de dados   Data Visualization Implementar seguran a a n vel de linha no PowerBI  Power BI  Conceitos de Business Intelligence  BI   Processo de ETL  Star Schema e Snow Flake Criar relacionamento entre das tabelas fato e dimens o Configurar dica de ferramenta Modelagem de dados  conceito e pr tica  Requirements Conhecimentos B sicos de Inform tica Sistema Operacional Windows 7 ou Superior Todos os software necess rio ser o instalados durante o curso  Description Quer aprender a transformar seus dados em informações com Power BI? Aprenda a usar o Power BI - Transforme seus dados em informações Visuais usando as melhores Práticas. O Power BI é uma poderosa ferramenta de análise de dados e também uma das habilidades requeridas em Data Science, alem de ser uma das ferramentas lideres de Mercado na atualidade quando o assunto é Business Intelligence(BI). Aprenda com  Instrutor Certificado DA-100 Analyzing Data with Microsoft Power BI Objetivo do curso : Capacitar alunos a  criarem a ""inteligência analítica para a tomada de decisão""  com as melhores práticas usando Microsoft Power BI Desktop . Durante o curso, os alunos irão conhecer e praticar a criação de dashboards e relatórios, funções DAX, modelagem de dados (conceito e prática), publicação de relatórios no Power BI, criar funções para gestão da segurança e parametrizar a segurança por nivel de linha(RLS) no Power BI Web. Show more"
802,5.0,0.45500001311302185,"busi, analysi, requir, python, learn, r, descript, process, problem, show",              R                                                                                       Requirements     PC                           Description 会社の会議で「このデータって本当に有意差あるの？」 大学のゼミで「来週までにアンケートの相関関係を調べてきて」 ニュースや新聞で「日経平均株価が上昇に転じ…」 などなど、 統計に関わる用語や数値は、知っていようがいまいが世の中にあふれています。 なぜならば統計学は、ビジネス、社会科学、工学、医療など、社会のほぼ全ての分野で応用されている学問だからです。 でも、 分散とか有意差って調べてもイメージがつかめない… 実際のデータでどう計算すればいいのかわからない… せめて統計用語が出てくる会話についていければ十分なのに… という方は多いのではないでしょうか？ この講座では 統計がイマイチよくわからないという人を対象に、統計学の基礎をR言語を使いながら学ぶ講座です。 基本的な用語、解析手法だけでなく、プログラミングの基礎も習得することができます。  Show more
803,1.0,0.9864000082015991,"curso, power, bi, descript, requir, show, dato, aprend, b, sico","aprender s desde cero a realizar consultas usando SQL te ayudar  a avanzar en tu carrera podr s usar datos y tu base de datos para dirigir mejoras en tu trabajo este curso no es para aprender a administrar bases de datos  crear borrar tablas   pero para usarlas y sacar informaci n valiosa Requirements no hay prerrequisitos para este curso  materiales vienen con el curso e instalaremos el software requerido  gratis  junt s Description Este curso te enseñará lo básico de SQL - el lenguaje más usado para comunicarse con las bases de datos. Trabajaremos con ejemplos usando una base de datos MySQL, pero los conocimientos aplican a otros sabores de SQL (postgreSQL, HiveSQL, etc). Aprende a manejar tus datos! En pocas horas tendrás los conocimientos básicos para desatar el poder de tus datos. Con esto podrás: hacer mejoras sustantivas en tu trabajo tomar decisiones con confianza - basadas en datos concretos mejorar tus oportunidades de trabajo Lo único que necesitas es una computadora (PC o Mac) y conexión a internet para ver los videos y bajar las herramientas (todas gratuitas) que se usarán en el curso. ---  Show more"
804,1.0,0.9872999787330627,"curso, power, bi, descript, requir, show, dato, aprend, b, sico","Usar O Microsoft Excel para gerar an lises de BI   Business Intelligence Modelar dados grandes e sintetizar diferentes vis es de relat rios Desenvolver consultas em diferentes bases de dados e combin  los Usar descoberta de dados para montar consultas Realizar an lise de neg cios de auto atendimento e gerar Dashboards impressionantes em uma  nica plataforma Definir um processo de tomada de decis es com base em indicadores s lidos Requirements Voc  deve ter conhecimento b sico intermedi rio em Microsoft Excel Baixe o software Microsoft Power BI Desktop  mas n o instale  Vamos falar disso na aula 29 Ter o Excel Professional Description O treinamento do de Microsoft Power BI capacita o profissional para utilizar os recursos de análise de grandes volumes de dados no Microsoft Excel e na nova ferramenta Power BI Desktop, com o auxílio das recursos que compõem o Power BI (Power Query, PowerPivot, Power View e Power Map). Mostramos em uma didática prática os conceitos de BI (Business Intelligence) e itens importantíssimos como Data Warehouse, processo de ETL, sistemas transacionais (OLTP), sistemas analíticos (OLAP) e análises de cubo. Who this course is for: Tomadores de decisão e profissionais de setores estratégicos que atuam com indicadores de desempenho, vendas e análises de negócios Show more"
805,1.0,0.855400025844574,"curso, power, bi, descript, requir, show, dato, aprend, b, sico","Utilizar o Power BI Desktop e o Power BI Service por completo  Requirements Pacote Microsoft Office  com Excel  para alguns exemplos  Description Curso Completo de Power BI foi desenvolvido para que o aluno aprenda desde o início os conceitos do Power BI, seu componentes, suas características e finalidades.  Nesse curso, além do embasamento teórico, o aluno conta com 100% de prática dos componentes apresentados através de demonstrações simples, diretas e objetivas. Dividido em 9 Módulos, o Curso completo de Power BI engloba o Power BI Desktop, Power BI Service e o Power BI Mobile. Who this course is for: Show more"
806,8.0,0.9115999937057495,"ve, veri, visualis, xgboost, show, descript, requir, bu, r, jupyt","eine Datenbank mit SQL abfragen komplizierte Datenbankabfragen an die Datenbank stellen Du kannst komplizierte Auswertungen ohne eine Zeile PHP erstellen Du gehst sicher auch mit komplizierten SQL Features  Joins  Subselect       um Requirements Es werden keine Vorkenntnisse ben tigt  Es reicht  wenn du einen Computer hast Alle ben tigten Programme  XAMPP  installieren wir im Laufe des Kurses gemeinsam Description Lerne wie du mit SQL effektive Datenbankankabfragen durchführen kannst! In diesem Kurs lernst du, wie du effizient Datenbankabfragen an deine Datenbank stellst. Dieser Kurs hilft dir nicht nur, wenn du später eine MySQL - Datenbank verwaltest möchtest, du kannst die im Kurs vermittelten Fähigkeiten auch mit einer Oracle-, Microsoft SQL Server, SQlite, oder PostgreSQL - Datenbank anwenden. SQL ist eine unglaublich mächtige Sprache, mit der du effizient deine Datenbank verwalten kannst. Du lernst in diesem Kurs nicht nur die Grundlagen, sondern auch wie du umfangreiche Auswertungen erstellst, dafür sorgst, dass die Datenbank auch bei größeren Datenmengen weiterhin performant bleibt, und alles was du sonst als Programmierer im Zusammenspiel mit einer Datenbank benötigst. Mit vielen Praxisbeispielen: Dieser Kurs beinhaltet ganz viel Praxis. Und zwar keine langweiligen Beispiele, sondern Praxis, wo du das gelernte Wissen direkt anwenden kannst. Dazu installieren wir bei dir eine kleine Beispiel - Datenbank, und zu dieser Datenbank bekommst du dann immer wieder Aufgaben gestellt. Dadurch lernst du nicht nur die neuen Befehle kennen, du wendest sie auch direkt an, und kannst dein Wissen testen und festigen.  Show more"
807,1.0,0.6919999718666077,"curso, power, bi, descript, requir, show, dato, aprend, b, sico","Desenvolver aplica  es b sicas e intermedi rias no Qlikview Levantar informa  es para seus projetos Criar Dashboards e An lises utilizando as boas pr ticas do Qlikview Requirements Uma no  o b sica do uso do Windows Um computador com processador 64 bits  pois as novas vers es do Qlikview n o v m mais com vers o 32 bits Description Nesse curso vamos ver dois projetos Qlikview. No primeiro projeto veremos o básico da ferramenta. Desde conceitos de Business Intelligence e levantamento do projeto, passaremos pela extração de dados, transformação e criação de painéis e análises para seu cliente. No segundo projeto, veremos alguns conceitos mais avançados de Script, transformação e criação de painéis. Tudo para você se tornar um desenvolvedor e designer Qlikview. Claro, não adianta aprender se não souber as boas práticas, então o curso é baseado totalmente em boas práticas de desenvolvimento e design. Show more"
808,1.0,0.6682999730110168,"curso, power, bi, descript, requir, show, dato, aprend, b, sico","El curso proporciona todo el conjunto de herramientas necesarias para convertirte en cient fico de datos  Llena tu curr culum con las demandadas habilidades de ciencias datos  An lisis estad stico  Programaci n Python con NumPy  pandas  matplotlib y Seaborn  An lisis estad stico avanzado  Tableau  Machine Learning con modelos de estad sticas y scikit learn  Deep learning con TensorFlow Impresiona a los entrevistadores mostrando una comprensi n del campo de las ciencias de datos  Aprende como preprocesar datos Comprende las matem ticas detr s del aprendizaje autom tico   algo absolutamente necesario que los otros cursos no ense an   Comienza a escribir c digo en Python y aprende c mo usarlo para el an lisis estad stico  Realiza regresiones lineales y log sticas con Python Ejecuta an lisis de agrupamientos y factores Show more Requirements No se necesita experiencia previa  Comenzaremos desde lo m s b sico Necesitar s instalar Anaconda  Te mostraremos como hacerlo paso a paso  Microsoft Excel 2003  2010  2013  2016  o 365 Description El problema La Data Science o ciencia de datos es una de las profesiones más adecuadas para prosperar en este siglo. Es digital, orientada a la programación y analítica. Por lo tanto, no es de extrañar que la demanda de científicos de datos haya aumentado en el mercado laboral. Sin embargo, la oferta de Data Science es muy limitada. Es difícil adquirir las habilidades necesarias para ser contratado como científico de datos. ¿Y cómo puedes hacer eso? Las universidades han sido lentas en crear programas especializados de ciencia de datos. (sin mencionar que los que existen son muy caros y consumen mucho tiempo). La mayoría de los cursos de Data Science en línea se centran en un tema específico y es difícil entender cómo la habilidad que enseñan encaja en el cuadro completo. Show more"
809,8.0,0.9854999780654907,"ve, veri, visualis, xgboost, show, descript, requir, bu, r, jupyt","Python f r Data Science zu nutzen Analysiere echte Daten an Beispielen  Nutze Python zur Datenanalyse Erstelle Daten Visualisierungen Nutze Python um mit CSV und Excel zu arbeiten Lerne Plotly f r interaktive dynamisch Visualisierungen zu nutzen Python f r Maschinellem Lernen  Machine Learning  zu nutzen  Kurze Einf hrung in Big Data mit Apache Spark und Hadoop Kurze Einf hrung in Deep Learning mit Tensorflow Requirements Etwas Programmiererfahrung Description Data Scientist wurde von Glassdoor als Nummer 1 Job gerankt und erzielt laut Indeed einen weit überdurchschnittlichen Gehalt. Die Karriere im Bereich Data Science ist eine bereichernde Tätigkeit und erlaubt es euch an den größten und interessantesten Herausforderungen der Welt zu arbeiten. Bist du bereit deinen Weg als Data Scientist anzutreten?     ""Perfektes Niveau, motivierend und verständlich/gründlich erklärt."" (★★★★★ P. Fuchs)  Dieser Grundlagenkurs richtet sich sowohl an Anfänger, die zum ersten Mal mit Data Science in Berührung kommen, als auch an Entwickler, die ihr Portfolio um Fähigkeiten in Richtung Data Science und Machine Learning ausbauen wollen!      Show more"
810,1.0,0.7652000188827515,"curso, power, bi, descript, requir, show, dato, aprend, b, sico","Organizaci n y estructuraci n de proyectos orientados a datos Limpieza  transformaci n y modelado de datos Desarrollo de dashboards avanzados e interactivos Llevar a cabo un proyecto de Business Intelligence desde el comienzo hasta el final Uso de todo tipo de gr ficos disponibles en Power BI A realizar tus propios indicadores   medidas con DAX Requirements Ser usuario de Windows Descargar Power BI Desktop  gratis  Muchas ganas de aprender Description El curso está enfocado de una forma práctica en su totalidad, con todos los recursos y prácticas descargables y dividido en 6 partes que te permitirán adquirir un conocimiento avanzado.  1. Introducción En esta sección aprenderás qué es el Business Inteligence, descargaremos Power BI y conocerás cómo trabajaremos a lo largo del curso.  2. Conociendo Power BI Daremos nuestros primeros pasos del curso con Power BI cargando archivos y conociendo la interfaz a través de un ejemplo práctico en el que realizaremos nuestro primer cuadro de mando.     Show more"
811,1.0,0.8077999949455261,"curso, power, bi, descript, requir, show, dato, aprend, b, sico",Instalar un entorno de Hadoop Big Data Administrar y configurar los componentes de Hadoop Instalar un cluster Hadoop con ambari Aprender a manejar el sistema de ficheros HDFS Entender los conceptos m s importantes de MapReduce y YARN Aprender a instalar y configurar productos asociados como HIVE  HUE  HBASE  SPARK  ETC     Requirements Se necesitan ciertos conocimientos de Linux  aunque no de un nivel avanzado Tambi n ser a deseable que supieras algo de Java  aunque no es obligatorio Necesitas una m quina con al menos 8 Gigas de RAM  aunque para poder tener 3 nodos hadoop funcionando ser a conveniente disponer de 12 Gigas Description Durante este curso vamos a aprender los conceptos y componentes que os permitirán trabajar con un entorno de BigData y Hadoop y montar un cluster con esta tecnología y veremos los productos y herramientas más habituales de este ecosistema Válido para versiones 2 y 3 de Hadoop ¿Qué contenidos vamos a ver? - Aprenderás los conceptos básicos de esta tecnología - Verás como descargar e instalar Hadoop  manualmente  - También aprenderás a instalar y configurar Hadoop con ambari - Trabajarás con HDFS para entender la gestión de ficheros en Hadoop - Instalarás y configuraras Map Reduce y YARN     Show more
812,1.0,0.6032000184059143,"curso, power, bi, descript, requir, show, dato, aprend, b, sico","Melhorar o poder de an lise de dados e compreender o processo de tomada de decis es baseadas em dados Fazer modelagem avan ada de dados atrav s do uso das fun  es DAX e do relacionamento de tabelas Conhecer a teoria e a Engine por tr s do Power BI Entender a diferen a entre os modos de utiliza  o do Power BI Entender a diferen a entre os planos do Power BI Conhecer de forma detalhada e avan ada as principais fun  es DAX Aplicar as fun  es DAX em diferentes cen rios para an lises avan adas em casos reais Entender as diferentes formas de compartilhamento com outros membros da equipe e com usu rios finais Requirements Conhecimento Intermedi rio em Excel ou Power BI Conhecimento de Conceitos de Modelagem Dimensional Conhecimento de Conceitos de Data Warehouse Preferencialmente com No  es B sicas de SQL E o principal  MUITA VONTADE DE APRENDER Description Neste curso eu irei detalhar toda a teoria por trás de DAX, além de demonstrar suas principais funções através da aplicação em análises avançadas, para que você melhore seu poder de tomada de decisão. Iremos utilizar todos os conceitos de DAX para gerar medidas com bastante linhas no código. Portanto este curso é para você que quer aprender a realmente tirar todo o proveito de DAX para modelagem de dados. Cobrirei em detalhes também todas as diferenças entre os planos, as formas de utilização e as formas de compartilhamento de relatórios pelo Power BI, inclusive dando grande ênfase ao Power BI Embedded. Durante as aulas práticas, utilizarei a o Data Warehouse da empresa fictícia Adventure Works. Para isso, demonstrarei como instalar o SQL Server 2017 Developer e como obter o DW do case de estudo. Recomendo que as aulas sejam assistidas na sequência para que se tenha um entendimento completo da teoria de DAX. Show more"
813,1.0,0.9861000180244446,"curso, power, bi, descript, requir, show, dato, aprend, b, sico","Conexi n a m ltiples fuentes de datos Creaci n de gr ficos complejos Realizaci n de c lculos Visualizaci n de series de tiempo Creaci n de mapas y utilizaci n de roles geogr ficos Utilizaci n de filtros y par metros Uniones de datos Creaci n de dashboards para combinar m ltiples an lisis en una sola vista Manipulaci n de informaci n para poder conectarnos a ella con Tableau Utilizar Tableau con soltura Requirements Nociones b sicas de Excel Instalaci n de Tableau Desktop o Tableau Public Description En este curso vamos a aprender a utilizar Tableau paso a paso. Tableau es posiblemente la herramienta más avanzada de visualización de datos en el mercado del momento. Vamos a aprender a tomar información de diversos sitios, y a hacer sencillo lo que parece complejo. No se trata de realizar gráficos, sino de crear visualizaciones que nos ayuden a  entender nuestros datos y a poder contar una historia con ellos. Aprenderemos a crear gráficos de muy diferentes tipos, mapas y mucho más. Y nuestras visualizaciones serán interactivas y cobrarán vida gracias al uso de filtros, parámetros, agrupaciones, conjuntos, cálculos, etc. También explicaremos los diferentes tipos de uniones de datos, concepto que se utiliza constantemente en el mundo de las bases de datos. Finalmente crearemos dashboards, que nos ayudarán a combinar distintas visualizaciones de datos en una sola vista, lo cual nos facilitará enormemente el poder  contar una historia con nuestros datos.  Show more"
814,8.0,0.992900013923645,"ve, veri, visualis, xgboost, show, descript, requir, bu, r, jupyt","Veri ile karma  k veri bilimi modelleri olu turmak Makine   renmesi ve yapay zekay  alg lamak ve  rnekler olu turabilmek Requirements Temel bilgisayar kullanma yetene i Programlama bilgisi ve istatistik bilgisi avantaj sa lar  Description Verinin olduğu her yerde bir değer vardır ve veri bilimcisi bu değeri arayan ve amacına yönelik olarak kullanan kişidir. Amacımız veri biliminin temel kavramlarını anlatmak, sıfırdan bir veri bilimcisi olma yolundaki adımları beraber atmak ve bu sırada açık kaynak kodu olan ve bu alanda en çok kullanılan Knime yazılımını beraber tanımak.  Bu kursun sonunda knime yazılımını kullanabiliyor olmanın yanında klasik veri bilimi projelerini tanımak, bunlara çözüm üretebilmek. Pazarlama, tıp, müşteri ilişkileri yönetimi, finans, ekonomi, yazılım geliştirme gibi pek çok alandan gerçek veri bilimi projeleri ile bu eğitim serisinde uygulama ağırlıklı bir yol izlenecektir.  Kurs henüz hazırlanma aşamasında olup erken kayıt döneminde sağlanan indirimler kursun tamamlanması ile kaldırılacaktır. Bu özel dönemde ilk kayıt olan kişiler olarak şimdiden veri bilimi dünyasına hoş geldiniz.  Show more"
815,1.0,0.980400025844574,"curso, power, bi, descript, requir, show, dato, aprend, b, sico","Aprender s f rmulas b sicas y avanzadas para el tratamiento de la informaci n Realizar s aut nticos dashboards interactivos y profesionales Ser s capaz de realizar an lisis detallados de los datos a trav s de tablas din micas Comprender s la finalidad de cada tipo de gr fico  as  como a darles formato Conocer s las funcionalidades m s pr cticas de Excel Utilizar s t cnicas avanzadas para modelar los datos Requirements Tener instalado Microsoft Excel Ganas de aprender y mejorar tus habilidades Description Existen tres pilares fundamentales que debes conocer de Excel y que todas las empresas hoy en día están solicitando:  - Fórmulas y funciones - Tablas dinámicas - Dashboards  El curso está enfocado para que adquieras un nivel avanzado en estos tres elementos. Para ello, está dividido en los siguientes bloques:        Show more"
